# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    7.702702703    2.270084929    2.270084929    2.270084929
    7.717717718    2.273050242    2.273050242    2.273050242
    7.732732733    2.267216698    2.267216698    2.267216698
    7.747747748    2.252434608    2.252434608    2.252434608
    7.762762763    2.233662871    2.233662871    2.233662871
    7.777777778    2.211846443    2.211846443    2.211846443
    7.792792793    2.183894843    2.183894843    2.183894843
    7.807807808    2.150164455    2.150164455    2.150164455
    7.822822823    2.117486139    2.117486139    2.117486139
    7.837837838    2.091527179    2.091527179    2.091527179
    7.852852853    2.070594128    2.070594128    2.070594128
    7.867867868    2.052096046    2.052096046    2.052096046
    7.882882883    2.039305533    2.039305533    2.039305533
    7.897897898    2.034693778    2.034693778    2.034693778
    7.912912913    2.034069015    2.034069015    2.034069015
    7.927927928    2.033812501    2.033812501    2.033812501
    7.942942943    2.033768062    2.033768062    2.033768062
    7.957957958    2.033325734    2.033325734    2.033325734
    7.972972973    2.029815315    2.029815315    2.029815315
    7.987987988    2.019551462    2.019551462    2.019551462
    8.003003003    2.004712222    2.004712222    2.004712222
    8.018018018    1.991613736    1.991613736    1.991613736
    8.033033033    1.980181971    1.980181971    1.980181971
    8.048048048    1.966266976    1.966266976    1.966266976
    8.063063063    1.949783164    1.949783164    1.949783164
    8.078078078    1.934666152    1.934666152    1.934666152
    8.093093093    1.925450280    1.925450280    1.925450280
    8.108108108    1.925611060    1.925611060    1.925611060
    8.123123123    1.932134842    1.932134842    1.932134842
    8.138138138    1.937044728    1.937044729    1.937044729
    8.153153153    1.937235758    1.937235758    1.937235758
    8.168168168    1.933640771    1.933640771    1.933640771
    8.183183183    1.928414656    1.928414656    1.928414656
    8.198198198    1.922557755    1.922557755    1.922557755
    8.213213213    1.916049156    1.916049156    1.916049156
    8.228228228    1.913360471    1.913360471    1.913360471
    8.243243243    1.920560526    1.920560526    1.920560526
    8.258258258    1.940779618    1.940779618    1.940779618
    8.273273273    1.970339604    1.970339604    1.970339604
    8.288288288    1.998593543    1.998593543    1.998593543
