# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    8.108108108    2.789273668    2.789273668    2.789273668
    8.123123123    2.784487889    2.784487889    2.784487889
    8.138138138    2.779720022    2.779720022    2.779720022
    8.153153153    2.774969984    2.774969984    2.774969984
    8.168168168    2.770237691    2.770237691    2.770237691
    8.183183183    2.765523062    2.765523062    2.765523062
    8.198198198    2.760826014    2.760826014    2.760826014
    8.213213213    2.756146466    2.756146466    2.756146466
    8.228228228    2.751484337    2.751484337    2.751484337
    8.243243243    2.746839547    2.746839547    2.746839547
    8.258258258    2.742212014    2.742212014    2.742212014
    8.273273273    2.737601660    2.737601660    2.737601660
    8.288288288    2.733008405    2.733008405    2.733008405
