# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    14.644068200   14.644068200   14.644068200
    7.357357357   -3.750935423   -3.750935423   -3.750935423
    7.372372372   -3.832851543   -3.832851543   -3.832851543
    7.387387387   -3.880644072   -3.880644072   -3.880644072
    7.402402402   -3.888648197   -3.888648197   -3.888648197
    7.417417417   -3.867253054   -3.867253055   -3.867253054
    7.432432432   -3.831077946   -3.831077946   -3.831077946
    7.447447447   -3.786157266   -3.786157266   -3.786157266
    7.462462462   -3.730393810   -3.730393810   -3.730393810
    7.477477477   -3.666467734   -3.666467734   -3.666467734
    7.492492492   -3.597814977   -3.597814977   -3.597814977
    7.507507508   -3.527612466   -3.527612466   -3.527612466
    7.522522523   -3.464051668   -3.464051668   -3.464051668
    7.537537538   -3.408505477   -3.408505477   -3.408505477
    7.552552553   -3.355782748   -3.355782748   -3.355782748
    7.567567568   -3.309522522   -3.309522522   -3.309522522
    7.582582583   -3.279143912   -3.279143912   -3.279143912
    7.597597598   -3.271296390   -3.271296390   -3.271296390
    7.612612613   -3.287510526   -3.287510526   -3.287510526
    7.627627628   -3.326311193   -3.326311193   -3.326311193
    7.642642643   -3.378924498   -3.378924498   -3.378924498
    7.657657658   -3.427438583   -3.427438583   -3.427438583
    7.672672673   -3.457747337   -3.457747337   -3.457747337
    7.687687688   -3.464757123   -3.464757123   -3.464757123
    7.702702703   -3.447369687   -3.447369687   -3.447369687
    7.717717718   -3.410115097   -3.410115097   -3.410115097
    7.732732733   -3.365273209   -3.365273209   -3.365273209
    7.747747748   -3.318672657   -3.318672657   -3.318672657
    7.762762763   -3.264874440   -3.264874440   -3.264874440
    7.777777778   -3.198729923   -3.198729924   -3.198729923
    7.792792793   -3.121506209   -3.121506209   -3.121506209
    7.807807808   -3.041557455   -3.041557455   -3.041557455
