# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    14.839789595   14.839789595   14.839789595
    5.435435435   -4.554468943   -4.554468943   -4.554468943
    5.450450450   -4.430495965   -4.430495965   -4.430495965
    5.465465465   -4.325118601   -4.325118601   -4.325118601
    5.480480480   -4.209225343   -4.209225343   -4.209225343
    5.495495495   -4.075938098   -4.075938099   -4.075938099
    5.510510511   -3.939839413   -3.939839413   -3.939839413
    5.525525526   -3.813790487   -3.813790487   -3.813790487
    5.540540541   -3.714719600   -3.714719600   -3.714719600
    5.555555556   -3.637294078   -3.637294078   -3.637294078
    5.570570571   -3.554139211   -3.554139211   -3.554139211
    5.585585586   -3.480612713   -3.480612713   -3.480612713
    5.600600601   -3.456409932   -3.456409932   -3.456409932
    5.615615616   -3.499603285   -3.499603286   -3.499603286
    5.630630631   -3.587984594   -3.587984594   -3.587984594
    5.645645646   -3.655057358   -3.655057358   -3.655057358
    5.660660661   -3.640239905   -3.640239905   -3.640239905
    5.675675676   -3.558309056   -3.558309056   -3.558309056
    5.690690691   -3.461598495   -3.461598495   -3.461598495
    5.705705706   -3.361803608   -3.361803608   -3.361803608
    5.720720721   -3.249538605   -3.249538605   -3.249538605
    5.735735736   -3.151790807   -3.151790807   -3.151790807
    5.750750751   -3.113947052   -3.113947052   -3.113947052
    5.765765766   -3.152715755   -3.152715755   -3.152715755
    5.780780781   -3.257256821   -3.257256821   -3.257256821
    5.795795796   -3.431613109   -3.431613109   -3.431613109
    5.810810811   -3.702149101   -3.702149101   -3.702149101
    5.825825826   -4.077055161   -4.077055161   -4.077055161
    5.840840841   -4.523794155   -4.523794155   -4.523794155
    5.855855856   -4.979634027   -4.979634027   -4.979634027
    5.870870871   -5.374014314   -5.374014314   -5.374014314
    5.885885886   -5.674054816   -5.674054816   -5.674054816
    5.900900901   -5.891796918   -5.891796918   -5.891796918
    5.915915916   -6.050247029   -6.050247029   -6.050247029
    5.930930931   -6.173236841   -6.173236841   -6.173236841
    5.945945946   -6.283471711   -6.283471711   -6.283471711
    5.960960961   -6.386276674   -6.386276675   -6.386276675
    5.975975976   -6.438033739   -6.438033739   -6.438033739
    5.990990991   -6.383419780   -6.383419780   -6.383419780
    6.006006006   -6.245350649   -6.245350649   -6.245350649
    6.021021021   -6.116938251   -6.116938251   -6.116938251
    6.036036036   -6.078582866   -6.078582866   -6.078582866
    6.051051051   -6.144427794   -6.144427794   -6.144427794
    6.066066066   -6.263164543   -6.263164543   -6.263164543
    6.081081081   -6.365851968   -6.365851968   -6.365851968
    6.096096096   -6.408236869   -6.408236870   -6.408236870
    6.111111111   -6.387523564   -6.387523564   -6.387523564
    6.126126126   -6.318971713   -6.318971714   -6.318971714
    6.141141141   -6.212879908   -6.212879908   -6.212879908
    6.156156156   -6.082603593   -6.082603593   -6.082603593
    6.171171171   -5.948053215   -5.948053215   -5.948053215
    6.186186186   -5.837029566   -5.837029566   -5.837029566
    6.201201201   -5.773381050   -5.773381050   -5.773381050
    6.216216216   -5.749141800   -5.749141801   -5.749141801
    6.231231231   -5.740153176   -5.740153176   -5.740153176
    6.246246246   -5.736500077   -5.736500077   -5.736500077
    6.261261261   -5.727553986   -5.727553986   -5.727553986
    6.276276276   -5.697221375   -5.697221375   -5.697221375
    6.291291291   -5.642777766   -5.642777766   -5.642777766
    6.306306306   -5.581762408   -5.581762409   -5.581762409
    6.321321321   -5.532691846   -5.532691846   -5.532691846
    6.336336336   -5.492833963   -5.492833963   -5.492833963
    6.351351351   -5.456861725   -5.456861725   -5.456861725
    6.366366366   -5.444227381   -5.444227381   -5.444227381
    6.381381381   -5.477199879   -5.477199879   -5.477199879
    6.396396396   -5.548865814   -5.548865814   -5.548865814
    6.411411411   -5.628080146   -5.628080146   -5.628080146
    6.426426426   -5.677761245   -5.677761245   -5.677761245
    6.441441441   -5.674428946   -5.674428946   -5.674428946
    6.456456456   -5.618047935   -5.618047936   -5.618047935
    6.471471471   -5.528456097   -5.528456097   -5.528456097
    6.486486486   -5.427594623   -5.427594623   -5.427594623
    6.501501502   -5.331957603   -5.331957604   -5.331957603
    6.516516517   -5.251195031   -5.251195031   -5.251195031
    6.531531532   -5.176594551   -5.176594551   -5.176594551
    6.546546547   -5.096332265   -5.096332266   -5.096332266
    6.561561562   -5.019780559   -5.019780559   -5.019780559
    6.576576577   -4.966969898   -4.966969898   -4.966969898
    6.591591592   -4.946840187   -4.946840187   -4.946840187
    6.606606607   -4.961092841   -4.961092841   -4.961092841
    6.621621622   -5.006954903   -5.006954903   -5.006954903
    6.636636637   -5.064705403   -5.064705403   -5.064705403
    6.651651652   -5.110712637   -5.110712637   -5.110712637
    6.666666667   -5.137095352   -5.137095352   -5.137095352
    6.681681682   -5.137121742   -5.137121742   -5.137121742
    6.696696697   -5.106403827   -5.106403828   -5.106403828
    6.711711712   -5.058219855   -5.058219855   -5.058219855
    6.726726727   -5.018609071   -5.018609072   -5.018609072
    6.741741742   -4.999411560   -4.999411560   -4.999411560
    6.756756757   -4.989443403   -4.989443404   -4.989443404
    6.771771772   -4.978354685   -4.978354685   -4.978354685
    6.786786787   -4.965121663   -4.965121664   -4.965121664
    6.801801802   -4.949344636   -4.949344637   -4.949344636
    6.816816817   -4.931115961   -4.931115961   -4.931115961
    6.831831832   -4.907950947   -4.907950948   -4.907950948
    6.846846847   -4.879922801   -4.879922801   -4.879922801
    6.861861862   -4.857198664   -4.857198664   -4.857198664
    6.876876877   -4.843138422   -4.843138423   -4.843138423
    6.891891892   -4.827279887   -4.827279887   -4.827279887
    6.906906907   -4.797505586   -4.797505586   -4.797505586
    6.921921922   -4.752554242   -4.752554242   -4.752554242
    6.936936937   -4.703535374   -4.703535374   -4.703535374
    6.951951952   -4.665418114   -4.665418115   -4.665418115
    6.966966967   -4.643141186   -4.643141187   -4.643141187
    6.981981982   -4.627769446   -4.627769446   -4.627769446
    6.996996997   -4.608730725   -4.608730725   -4.608730725
    7.012012012   -4.580887034   -4.580887034   -4.580887034
    7.027027027   -4.547731135   -4.547731135   -4.547731135
    7.042042042   -4.514992303   -4.514992303   -4.514992303
    7.057057057   -4.479061121   -4.479061121   -4.479061121
    7.072072072   -4.436862909   -4.436862909   -4.436862909
    7.087087087   -4.397276900   -4.397276900   -4.397276900
    7.102102102   -4.376609419   -4.376609419   -4.376609419
    7.117117117   -4.390523067   -4.390523067   -4.390523067
    7.132132132   -4.434125580   -4.434125580   -4.434125580
    7.147147147   -4.476899174   -4.476899175   -4.476899175
    7.162162162   -4.487072204   -4.487072205   -4.487072205
    7.177177177   -4.459403718   -4.459403718   -4.459403718
    7.192192192   -4.410124102   -4.410124102   -4.410124102
    7.207207207   -4.355581375   -4.355581376   -4.355581376
    7.222222222   -4.304394361   -4.304394362   -4.304394362
    7.237237237   -4.261314803   -4.261314803   -4.261314803
    7.252252252   -4.230662214   -4.230662214   -4.230662214
    7.267267267   -4.212998364   -4.212998364   -4.212998364
    7.282282282   -4.203885854   -4.203885854   -4.203885854
    7.297297297   -4.190167243   -4.190167243   -4.190167243
    7.312312312   -4.157326394   -4.157326394   -4.157326394
    7.327327327   -4.104700942   -4.104700942   -4.104700942
    7.342342342   -4.042643471   -4.042643471   -4.042643471
    7.357357357   -3.982427584   -3.982427585   -3.982427585
    7.372372372   -3.928638686   -3.928638686   -3.928638686
    7.387387387   -3.876453715   -3.876453715   -3.876453715
